product-id,highlight
P503349,Stick Formula
P503349,Hydrating
P503349,Matte Finish
P503349,Long-wearing
P503349,Full Coverage
P416728,Refill Available
P416728,Good for: Dullness/Uneven Texture
P416728,Good for: Pores
P416728,Good for: Dark spots
P416728,Without Sulfates SLS & SLES
P416728,Niacinamide
P500739,Vegan
P500739,Good for: Pores
P500739,Niacinamide
P500739,Cruelty-Free
P475127,Long-wearing
P475127,Natural Finish
P475127,Hydrating
P475127,Without Silicones
P475127,Vegan
P475127,Clean at Sephora
P462360,Good for: Damage
P462360,Good for: Color Care
P462360,Hydrating
P462360,Clean at Sephora
P462360,All Hair Types
P462360,Good for: Frizz
P504789,Vegan
P504789,Natural Finish
P504789,Long-wearing
P504789,Cruelty-Free
P471041,Vegan
P471041,Good for: Dullness/Uneven Texture
P471041,Good for: Pores
P471041,Clean at Sephora
P471041,Alcohol Free
P471041,Good for: Dark spots
P504332,Sustainable Packaging
P504332,Good for: Loss of firmness
P504332,"Best for Dry, Combo, Normal Skin"
P473331,Good for: Damage
P473331,All Hair Types
P473331,Good for: Frizz
P457441,Vegan
P457441,Clean + Planet Positive
P500112,Without Oxybenzone
P500112,Vegan
P500112,Clean at Sephora
P500112,Good for: Anti-Aging
P500112,SPF
P500112,Cruelty-Free
P501801,Vegan
P501801,Refill Available
P501801,Clean + Planet Positive
P501801,All Hair Types
P501801,Without Silicones
P501801,SPF
P411360,Hyaluronic Acid
P411360,Cruelty-Free
P411360,Clean at Sephora
P469092,Vegan
P469092,Natural Finish
P469092,Heat Protection
P469092,All Hair Types
P469092,UV Protection
P469092,Good for: Oily Scalp
P480443,Good for: Damage
P480443,Vegan
P480443,Clean at Sephora
P480443,Good for: Hair Thinning
P480443,All Hair Types
P480443,Without Silicones
P501215,Vegan
P501215,Liquid Formula
P501215,Clean at Sephora
P501215,Long-wearing
P501215,Matte Finish
P501215,Cruelty-Free
P475921,Good for: Loss of firmness
P475921,Hydrating
P475921,Good for: Dark Circles
P475921,Good for: Anti-Aging
P475921,Good for: Dryness
P503911,Vegan
P503911,Warm &Spicy Scent
P503911,Clean at Sephora
P503911,Cruelty-Free
P504794,Vegan
P504794,Best for Dry Skin
P504794,Hydrating
P504794,Clean at Sephora
P504794,Good for: Dryness
P504794,Cruelty-Free
P481972,Cream Formula
P481972,Without Sulfates SLS & SLES
P481972,Without Parabens
P481972,Alcohol Free
P481972,Hydrating
P392142,Vegan
P392142,Vitamin C
P392142,Good for: Dark Circles
P392142,Clean at Sephora
P392142,Good for: Dryness
P392142,Cruelty-Free
P477201,Vegan
P477201,Matte Finish
P477201,Long-wearing
P477201,Without Parabens
P477201,Cruelty-Free
P461667,Vegan
P461667,Without Parabens
P473118,Vegan
P473118,Without Parabens
P457891,Clean + Planet Positive
P457891,Vegan
P457891,Layerable Scent
P504320,Hyaluronic Acid
P504320,Clean at Sephora
P504320,Good for: Anti-Aging
P504320,Reef Safe SPF
P504320,"Best for Dry, Combo, Normal Skin"
P504320,Cruelty-Free
P422280,Cream Formula
P422280,Matte Finish
P422280,Oil Free
P422280,"Best for Oily, Combo, Normal Skin"
P445833,"Best for Oily, Combo, Normal Skin"
P445833,Good for: Acne/Blemishes
P445833,Good for: Dullness/Uneven Texture
P445833,Niacinamide
P445833,Cruelty-Free
P445833,Vegan
P480603,"Best for Dry, Combo, Normal Skin"
P480603,Without Sulfates SLS & SLES
P480603,Vegan
P480603,Fragrance Free
P480603,Cruelty-Free
P480603,Clean at Sephora
P477742,Vegan
P477742,Cruelty-Free
P427318,All Hair Types
P427318,Good for: Oily Scalp
P503655,Good for: Redness
P503655,Best for Dry Skin
P503655,Clean + Planet Positive
P503655,Hydrating
P503655,Good for: Dryness
P467623,Vegan
P467623,Radiant Finish
P467623,Good for: Pores
P467623,Hydrating
P467623,Good for: Dryness
P467623,"Best for Dry, Combo, Normal Skin"
P475062,Good for: Damage
P475062,Vegan
P475062,Good for: Color Care
P475062,Hydrating
P475062,Clean at Sephora
P475062,Good for: Dryness
P481743,Good for: Loss of firmness
P481743,Good for: Dullness/Uneven Texture
P481743,Good for: Anti-Aging
P481743,Liquid Formula
P481743,"Best for Oily, Combo, Normal Skin"
P481743,Cruelty-Free
P475152,Woody & Earthy Scent
P475152,Layerable Scent
P448562,Vegan
P448562,Good for: Pores
P448562,Clean + Planet Positive
P448562,"Best for Oily, Combo, Normal Skin"
P448562,Without Parabens
P448562,Gluten Free
P463116,Long-wearing
P463116,Matte Finish
P463116,Vegan
P463116,Without Parabens
P425663,Without Phthalates
P425663,Gluten Free
P425663,Vegan
P457461,Natural Finish
P457461,Community Favorite
P457461,Long-wearing
P474306,Clean + Planet Positive
P474306,Curl-Enhancing
P474306,Good for: Dryness
P474306,Curly Hair
P474306,Without Silicones
P474306,Without Sulfates SLS & SLES
P459128,Good for: Dark spots
P459128,Good for: Anti-Aging
P459128,Vitamin C
P459128,Without Sulfates SLS & SLES
P459128,Cruelty-Free
P459128,Vegan
P477717,Warm &Spicy Scent
P477717,Hyaluronic Acid
P477717,Hydrating
P473008,Vegan
P473008,Clean at Sephora
P473008,All Hair Types
P473008,Good for: Hair Thinning
P473008,Good for: Flaky/Dry Scalp
P473008,Good for: Oily Scalp
P429683,Hydrating
P429683,Natural Finish
P429683,Light Coverage
P429683,Cruelty-Free
P429683,Vegan
P474807,Heat Protection
P474807,Clean at Sephora
P474807,All Hair Types
P474807,Good for: Frizz
P474807,Without Silicones
P474807,Increases Shine
P471261,Floral Scent
P471261,Layerable Scent
P472452,Vegan
P472452,Clean + Planet Positive
P472452,Fresh Scent
P472452,Long-wearing
P472452,Fragrance Free
P472452,Alcohol Free
P504800,Vegan
P504800,Liquid Formula
P504800,Matte Finish
P504800,Long-wearing
P504012,Vegan
P504012,Natural Finish
P504012,Liquid Formula
P504012,Long-wearing
P504012,Waterproof
P504012,Medium Coverage
P504431,Vegan
P504431,Good for: Dryness
P504431,"Best for Dry, Combo, Normal Skin"
P472454,Vegan
P472454,Good for: Redness
P472454,Clean + Planet Positive
P472454,Hydrating
P472454,Without Mineral Oil
P472454,Without Silicones
P500016,Good for: Dullness/Uneven Texture
P500016,Radiant Finish
P500016,Vegan
P500016,Fresh Scent
P500016,Clean + Planet Positive
P505159,Vegan
P505159,Recyclable Packaging
P505159,Layerable Scent
P505159,Floral Scent
P505159,Without Phthalates
P505159,Cruelty-Free
P470217,Vegan
P470217,Fragrance Free
P470217,Without Parabens
P470217,SPF
P500246,Vegan
P500246,Radiant Finish
P500246,Liquid Formula
P500246,Clean + Planet Positive
P500246,Hydrating
P500246,Cruelty-Free
P454997,Good for: Damage
P454997,Floral Scent
P454997,All Hair Types
P454997,Good for: Dryness
P474956,Clean at Sephora
P474956,Hydrating
P474956,Hyaluronic Acid
P474956,Vegan
P474956,Cruelty-Free
P475914,Good for: Damage
P475914,Hydrating
P475914,All Hair Types
P475914,Good for: Dryness
P475914,Without Sulfates SLS & SLES
P475914,Cruelty-Free
P480633,Vegan
P480633,Unisex/ Genderless Scent
P480633,Clean + Planet Positive
P480633,Without Phthalates
P480633,Hypoallergenic
P480633,Cruelty-Free
P502487,Vegan
P502487,Cruelty-Free
P502242,Vegan
P502242,Unisex/ Genderless Scent
P502242,Clean at Sephora
P502242,Cruelty-Free
P500791,Vegan
P500791,Cruelty-Free
P477478,Unisex/ Genderless Scent
P477478,Hydrating
P477478,Fresh Scent
P477478,All Hair Types
P477478,Good for: Flaky/Dry Scalp
P477478,Good for: Oily Scalp
P482007,Without Parabens
P482007,"Best for Dry, Combo, Normal Skin"
P482007,Without Sulfates SLS & SLES
P482007,Without Phthalates
P482007,Hydrating
P482007,Good for: Dullness/Uneven Texture
P501710,Vegan
P501710,Unisex/ Genderless Scent
P501710,Without Phthalates
P501710,Without Parabens
P501710,Cruelty-Free
P457650,Vegan
P457650,Natural Finish
P457650,Without Parabens
P457650,Without Sulfates SLS & SLES
P479971,Hyaluronic Acid
P479971,Good for: Loss of firmness
P479971,Vitamin C
P479971,Good for: Anti-Aging
P479971,Good for: Dark spots
P479971,Niacinamide
P417232,Floral Scent
P417232,Without Parabens
P417232,Without Phthalates
P454385,Clean at Sephora
P454385,SPF
P469457,Vegan
P469457,Liquid Formula
P469457,Shimmer Finish
P469457,Long-wearing
P469457,Black Owned at Sephora
P469457,Cruelty-Free
P471107,Vegan
P471107,Good for: Hair Thinning
P471107,Good for: Frizz
P471107,Prevents Color Fading
P471107,Gluten Free
P502491,Woody & Earthy Scent
P502491,Clean at Sephora
P502491,Good for: Dryness
P502491,"Best for Dry, Combo, Normal Skin"
P502491,Cruelty-Free
P501193,Natural Finish
P501193,Long-wearing
P501193,Cruelty-Free
P454086,Good for: Acne/Blemishes
P454086,Good for: Redness
P454086,Good for: Pores
P454086,Salicylic Acid
P454086,"Best for Oily, Combo, Normal Skin"
P454086,Without Sulfates SLS & SLES
P500338,Vegan
P500338,Good for: Color Care
P500338,Clean at Sephora
P500338,Gluten Free
P500338,Increases Shine
P442743,Hydrating
P442743,Good for: Anti-Aging
P442743,Good for: Loss of firmness
P442743,Hyaluronic Acid
P461200,Vegan
P461200,Clean at Sephora
P504669,Vegan
P504669,Radiant Finish
P504669,Liquid Formula
P504669,Hydrating
P504669,"Best for Dry, Combo, Normal Skin"
P504669,Cruelty-Free
P478734,Unisex/ Genderless Scent
P478734,Layerable Scent
P478734,Woody & Earthy Scent
P501474,Clean at Sephora
P501474,Hydrating
P501474,Good for: Anti-Aging
P501474,Retinol
P501474,AHA/Glycolic Acid
P501474,Good for: Acne/Blemishes
P482753,Without Oxybenzone
P482753,Vegan
P482753,Clean at Sephora
P482753,Reef Safe SPF
P482753,UV Protection
P482753,Cruelty-Free
P503859,Vegan
P503859,Layerable Scent
P503859,Clean at Sephora
P503859,Without Phthalates
P503859,Without Parabens
P503859,Cruelty-Free
P454987,Volumizing
P454987,allure 2020 Best of Beauty Award Winner
P454987,Good for: Volume
P454987,All Hair Types
P454987,Good for: Frizz
P454987,Increases Shine
P468412,allure 2020 Best of Beauty Award Winner
P468412,Good for: Dullness/Uneven Texture
P468412,Good for: Loss of firmness
P468412,Good for: Anti-Aging
P468412,Good for: Dryness
P468412,Good for: Dark spots
P457695,Good for: Dark Circles
P457695,Good for: Redness
P457695,Good for: Dryness
P457695,Fragrance Free
P457695,Cruelty-Free
P466122,Clean at Sephora
P466122,Good for: Dryness
P503890,Hyaluronic Acid
P503890,Best for Oily Skin
P503890,Hydrating
P503890,Good for: Dryness
P503890,Without Parabens
P503890,"Best for Dry, Combo, Normal Skin"
P383053,"Best for Dry, Combo, Normal Skin"
P383053,Good for: Anti-Aging
P383053,Hypoallergenic
P383053,Without Parabens
P383053,Without Phthalates
P383053,Fragrance Free
P467124,Plumping
P467124,Hydrating
P467124,Good for: Anti-Aging
P467124,"Best for Oily, Combo, Normal Skin"
P467124,Cruelty-Free
P502455,Woody & Earthy Scent
P502455,Clean at Sephora
P502455,Good for: Dryness
P502455,"Best for Dry, Combo, Normal Skin"
P502455,Cruelty-Free
P501578,Good for: Damage
P501578,Clean + Planet Positive
P501578,Good for: Volume
P501578,Lengthening
P501578,Increases Shine
P501578,Cruelty-Free
P443339,Vegan
P442846,Vegan
P442846,Good for: Redness
P442846,Clean + Planet Positive
P442846,Hydrating
P442846,Good for: Dryness
P442846,Cruelty-Free
P475124,Good for: Dryness
P475124,Good for: Anti-Aging
P475124,Good for: Pores
P475124,Good for: Redness
P482726,Floral Scent
P482726,Clean at Sephora
P482726,Cruelty-Free
P500117,Without Oxybenzone
P500117,Vegan
P500117,Clean at Sephora
P500117,SPF
P500117,"Best for Dry, Combo, Normal Skin"
P500117,Cruelty-Free
P442726,Layerable Scent
P442726,Warm &Spicy Scent
P467612,Good for: Damage
P467612,Good for: Color Care
P467612,Hydrating
P467612,Clean at Sephora
P467612,All Hair Types
P467612,Increases Shine
P447782,Good for: Dark Circles
P447782,Good for: Dullness/Uneven Texture
P447782,Hyaluronic Acid
P447782,Fragrance Free
P447782,Cruelty-Free
P456990,Vegan
P456990,Good for: Loss of firmness
P456990,Collagen
P456990,Hypoallergenic
P456990,Without Parabens
P456990,"Best for Dry, Combo, Normal Skin"
P473842,Vegan
P473842,Clean at Sephora
P473842,Long-wearing
P473842,Waterproof
P473842,Without Silicones
P473842,Cruelty-Free
P441645,allure 2020 Best of Beauty Award Winner
P441645,Clean at Sephora
P441645,Hydrating
P441645,Reef Safe SPF
P441645,"Best for Dry, Combo, Normal Skin"
P453826,Hyaluronic Acid
P453826,Good for: Loss of firmness
P453826,Good for: Anti-Aging
P453826,"Best for Dry, Combo, Normal Skin"
P453826,SPF
P453826,Good for: Dark spots
P461616,Good for: Damage
P461616,Vegan
P461616,Good for: Color Care
P461616,All Hair Types
P461616,Without Parabens
P479985,Vegan
P479985,allure 2022 Best of Beauty Award Winner
P479985,Hyaluronic Acid
P479985,Best for Dry Skin
P479985,Hydrating
P479985,Cruelty-Free
P430127,Warm &Spicy Scent
P430127,Hydrating
P430127,All Hair Types
P430127,Good for: Frizz
P430127,Good for: Dryness
P430127,Increases Shine
P420709,Vegan
P420709,Good for: Color Care
P420709,Clean at Sephora
P420709,All Hair Types
P420709,Good for: Dryness
P420709,UV Protection
P481998,Vegan
P481998,Community Favorite
P481998,Clean at Sephora
P481998,Long-wearing
P481998,Cruelty-Free
P500746,Hyaluronic Acid
P500746,Plumping
P500746,Hydrating
P500746,Clean at Sephora
P500746,Fragrance Free
P500746,Cruelty-Free
P475576,Natural Finish
P475576,Vegan
P423264,Good for: Dullness/Uneven Texture
P423264,"Best for Dry, Combo, Normal Skin"
P423264,Without Sulfates SLS & SLES
P423264,Without Parabens
P423264,Without Phthalates
P482724,Floral Scent
P482724,Clean at Sephora
P482724,Cruelty-Free
P460704,Vegan
P460704,Clean + Planet Positive
P259950,Without Parabens
P259950,Gluten Free
P259950,Cruelty-Free
P259950,Vegan
P434401,Good for: Damage
P434401,Radiant Finish
P434401,Hydrating
P434401,All Hair Types
P434401,Good for: Dryness
P434401,Increases Shine
P501443,Liquid Formula
P501443,Long-wearing
P501443,Matte Finish
P501443,Waterproof
P501443,Without Parabens
P504919,Vegan
P504919,Liquid Formula
P504919,Clean at Sephora
P504919,Without Sulfates SLS & SLES
P504919,Cruelty-Free
P447604,Good for: Loss of firmness
P447604,Good for: Dark Circles
P447604,Good for: Anti-Aging
P6028,Clean + Planet Positive
P6028,Good for: Pores
P500730,Vegan
P500730,High Shine Finish
P500730,Plumping
P500730,Hydrating
P500730,Fragrance Free
P500730,Cruelty-Free
P467272,Warm &Spicy Scent
P470231,Without Mineral Oil
P470231,Without Phthalates
P470231,Without Parabens
P470231,Without Sulfates SLS & SLES
P471042,Vegan
P471042,Good for: Dullness/Uneven Texture
P471042,Plumping
P471042,Hydrating
P471042,Clean at Sephora
P471042,"Best for Dry, Combo, Normal Skin"
P425464,Vegan
P473005,Vegan
P473005,Good for: Volume
P473005,Clean at Sephora
P473005,Good for: Hair Thinning
P473005,Without Sulfates SLS & SLES
P473005,Good for: Oily Scalp
P404354,Without Phthalates
P404354,Gluten Free
P404354,Vegan
P460874,Floral Scent
P460874,Layerable Scent
P456204,Hyaluronic Acid
P456204,Light Coverage
P456204,Natural Finish
P456204,Without Parabens
P456204,Cruelty-Free
P456204,Vegan
P501573,Vegan
P501573,Unisex/ Genderless Scent
P501573,Clean at Sephora
P501573,Cruelty-Free
P477464,Good for: Damage
P477464,All Hair Types
P477464,Good for: Dryness
P477464,Without Silicones
P477464,Without Sulfates SLS & SLES
P477464,Increases Shine
P480593,Good for: Damage
P480593,Clean at Sephora
P480593,All Hair Types
P480593,Good for: Hair Thinning
P480593,Curl-Enhancing
P480593,Good for: Frizz
P379945,Lengthening
P379945,Volumizing
P379945,Curling
P502634,allure 2020 Best of Beauty Award Winner
P502634,Layerable Scent
P502634,Floral Scent
P501177,Stick Formula
P501177,Without Phthalates
P501177,Matte Finish
P501177,Without Parabens
P501177,Without Sulfates SLS & SLES
P501177,Cruelty-Free
P435402,Clean + Planet Positive
P435402,Curl-Enhancing
P435402,Good for: Dryness
P435402,Good for: Frizz
P435402,Coily Hair
P435402,Increases Shine
P429637,Best for Oily Skin
P429637,Good for: Dullness/Uneven Texture
P429637,Without Sulfates SLS & SLES
P429637,Without Parabens
P429637,Without Phthalates
P475051,Cream Formula
P475051,Natural Finish
P475051,Hyaluronic Acid
P475051,Vegan
P475051,Without Parabens
P475051,Without Sulfates SLS & SLES
P468818,Good for: Dryness
P468818,Hyaluronic Acid
P468818,Fragrance Free
P468818,Vitamin C
P468818,Without Parabens
P468818,Oil Free
P474332,Hyaluronic Acid
P474332,Good for: Loss of firmness
P474332,Plumping
P474332,Good for: Anti-Aging
P474332,Without Parabens
P455241,allure 2020 Best of Beauty Award Winner
P455241,Good for: Dullness/Uneven Texture
P455241,Good for: Pores
P455241,Clean + Planet Positive
P455241,Good for: Acne/Blemishes
P455241,Good for: Dark spots
P504162,Natural Finish
P504162,Good for: Dullness/Uneven Texture
P504162,Vitamin C
P504162,Clean at Sephora
P504162,Customizable
P504162,Good for: Dark spots
P426026,Vegan
P426026,Curl-Enhancing
P426026,Wavy Hair
P426026,Straight Hair
P426026,Without Silicones
P479692,Good for: Loss of firmness
P479692,Good for: Anti-Aging
P479692,Good for: Dryness
P479692,Best for Dry Skin
P479692,Lactic Acid
P479692,Oil Free
P476010,Vegan
P476010,Lactic Acid
P476010,Good for: Pores
P476010,Clean + Planet Positive
P476010,AHA/Glycolic Acid
P476010,Good for: Acne/Blemishes
P460627,"Best for Oily, Combo, Normal Skin"
P460627,Good for: Dark spots
P460627,Good for: Acne/Blemishes
P460627,Niacinamide
P460627,Cruelty-Free
P477463,Good for: Damage
P477463,All Hair Types
P477463,Good for: Frizz
P477463,Without Silicones
P477463,Good for: Flaky/Dry Scalp
P477463,Increases Shine
P448129,Vegan
P448129,Woody & Earthy Scent
P448129,Cruelty-Free
P480596,Good for: Damage
P480596,Clean at Sephora
P480596,Heat Protection
P480596,Good for: Frizz
P480596,Good for: Dryness
P480596,Without Sulfates SLS & SLES
P457231,Good for: Volume
P457231,Heat Protection
P457231,All Hair Types
P457231,Good for: Frizz
P457231,Good for: Dryness
P457231,Without Silicones
P461439,Hyaluronic Acid
P461439,Cruelty-Free
P461439,Clean at Sephora
P470230,Without Mineral Oil
P470230,Without Phthalates
P470230,Without Parabens
P470230,Without Sulfates SLS & SLES
P406942,Good for: Dullness/Uneven Texture
P406942,Without Mineral Oil
P406942,Good for: Anti-Aging
P406942,Good for: Dryness
P406942,"Best for Oily, Combo, Normal Skin"
P406942,Without Parabens
P480175,Vegan
P480175,Good for: Redness
P480175,Hydrating
P480175,Good for: Dryness
P480175,Fragrance Free
P480175,Cruelty-Free
P454935,Good for: Dark Circles
P454935,Good for: Dullness/Uneven Texture
P454935,Hyaluronic Acid
P454935,Fragrance Free
P454935,Cruelty-Free
P470542,Long-wearing
P470542,Customizable
P455593,Warm &Spicy Scent
P500295,Vegan
P500295,allure 2020 Best of Beauty Award Winner
P500295,Clean at Sephora
P500295,Long-wearing
P500295,Cruelty-Free
P473179,Vegan
P473179,Layerable Scent
P473179,Floral Scent
P473179,Without Phthalates
P473179,Without Parabens
P482742,Without Oxybenzone
P482742,Hyaluronic Acid
P482742,Good for: Anti-Aging
P482742,Good for: Dryness
P482742,SPF
P482742,"Best for Dry, Combo, Normal Skin"
P501195,Vegan
P501195,Woody & Earthy Scent
P501195,Good for: Hair Thinning
P501195,All Hair Types
P501195,Good for: Flaky/Dry Scalp
P501195,Cruelty-Free
P460511,allure 2020 Best of Beauty Award Winner
P460511,Good for: Dullness/Uneven Texture
P460511,Good for: Pores
P460511,AHA/Glycolic Acid
P460511,"Best for Oily, Combo, Normal Skin"
P460511,Cruelty-Free
P455843,Without Mineral Oil
P455843,All Hair Types
P455843,Good for: Dryness
P455843,Without Silicones
P455843,Without Sulfates SLS & SLES
P455843,Good for: Flaky/Dry Scalp
P380027,Good for: Pores
P380027,"Best for Dry, Combo, Normal Skin"
P422648,Best for Oily Skin
P422648,Good for: Pores
P422648,Good for: Anti-Aging
P422648,Good for: Dryness
P422648,Oil Free
P429630,Unisex/ Genderless Scent
P429630,Floral Scent
P462844,Radiant Finish
P462844,Vegan
P462844,Without Parabens
P504273,Clean at Sephora
P504273,Good for: Dryness
P414981,All Hair Types
P414981,Curling
P414981,Increases Shine
P414981,Good for: Frizz
P414981,High Shine Finish
P414981,Good for: Dryness
P476530,Vegan
P476530,Clean + Planet Positive
P476530,Good for: Frizz
P476530,Good for: Dryness
P476530,Without Silicones
P476530,Increases Shine
P482302,Vegan
P482302,Cruelty-Free
P502967,Vegan
P502967,Recyclable Packaging
P502967,Cruelty-Free
P482309,Good for: Redness
P504215,Vegan
P504215,Pressed Powder Formula
P504215,Long-wearing
P504215,Medium Coverage
P504215,Gluten Free
P504215,Cruelty-Free
P480302,Vegan
P480302,Good for: Dullness/Uneven Texture
P480302,Clean + Planet Positive
P480302,Fragrance Free
P480302,Cruelty-Free
P429619,Woody & Earthy Scent
P429619,Unisex/ Genderless Scent
P434432,Good for: Damage
P434432,Hydrating
P434432,Fresh Scent
P434432,All Hair Types
P434432,Good for: Dryness
P434432,Increases Shine
P466884,Good for: Damage
P466884,Hyaluronic Acid
P466884,Good for: Color Care
P466884,Heat Protection
P466884,All Hair Types
P466884,Good for: Frizz
P478730,Clean + Planet Positive
P478730,Fragrance Free
P478730,Lengthening
P478730,Without Parabens
P478730,Without Silicones
P468832,Vegan
P468832,All Hair Types
P468832,Good for: Hair Thinning
P468832,Without Parabens
P468832,Without Silicones
P468832,Without Sulfates SLS & SLES
P453917,Natural Finish
P453917,Hyaluronic Acid
P453917,Good for: Pores
P453917,Hydrating
P453917,Long-wearing
P453917,"Best for Dry, Combo, Normal Skin"
P481161,Good for: Anti-Aging
P481161,Good for: Dryness
P481161,Good for: Dullness/Uneven Texture
P481161,Refill Available
P481161,"Best for Dry, Combo, Normal Skin"
P481161,"Best for Oily, Combo, Normal Skin"
P481991,Layerable Scent
P481991,Floral Scent
P501780,Vegan
P501780,Stick Formula
P501780,Long-wearing
P501780,Fragrance Free
P501780,Without Parabens
P470204,Natural Finish
P470204,Long-wearing
P470204,Waterproof
P470204,Vegan
P470204,Without Parabens
P430966,allure 2018 Best of Beauty Award Winner
P430966,Vegan
P469130,Good for: Damage
P469130,Curly Hair
P469130,Coily Hair
P469130,Hydrating
P469130,Curl-Enhancing
P469130,Vegan
P469468,allure 2022 Best of Beauty Award Winner
P469468,Good for: Frizz
P469468,Curly Hair
P469468,Wavy Hair
P469468,Curling
P469468,Increases Shine
P421445,Vegan
P421445,Light Coverage
P421445,Pressed Powder Formula
P421445,Clean at Sephora
P421445,Gluten Free
P501013,Vegan
P501013,Loose Powder Formula
P501013,Natural Finish
P501013,Hyaluronic Acid
P501013,Without Parabens
P501013,Gluten Free
P469526,Good for: Dark Circles
P469526,Good for: Dullness/Uneven Texture
P469526,Good for: Dryness
P469526,Oil Free
P469526,Cruelty-Free
P469526,Fragrance Free
P501029,Without Mineral Oil
P501029,Clean at Sephora
P501029,Good for: Anti-Aging
P501029,Fragrance Free
P501029,Without Parabens
P501029,Without Silicones
P423134,Good for: Dark Circles
P423134,Good for: Loss of firmness
P423134,Vitamin C
P423134,Without Sulfates SLS & SLES
P423134,Cruelty-Free
P423134,Vegan
P461218,Vegan
P461218,Liquid Formula
P461218,High Shine Finish
P461218,Plumping
P461218,Without Parabens
P464243,"Best for Oily, Combo, Normal Skin"
P464243,Good for: Acne/Blemishes
P464243,Without Parabens
P464243,Gluten Free
P464243,Without Silicones
P464243,Cruelty-Free
P500897,Vegan
P500897,Clean + Planet Positive
P500897,All Hair Types
P500897,Good for: Frizz
P500897,Good for: Dryness
P500897,Increases Shine
P413150,Woody & Earthy Scent
P413150,Layerable Scent
P501586,Vegan
P501586,Hyaluronic Acid
P501586,Good for: Loss of firmness
P501586,Clean at Sephora
P501586,Good for: Anti-Aging
P501586,Good for: Dryness
P471111,Vegan
P471111,Good for: Dullness/Uneven Texture
P471111,Good for: Acne/Blemishes
P471111,Good for: Pores
P471111,Cruelty-Free
P471111,Clean at Sephora
P280526,Vegan
P454358,Vegan
P454358,Natural Finish
P454358,Good for: Pores
P454358,Oil Free
P454358,Without Parabens
P454358,Cruelty-Free
P502417,Pressed Powder Formula
P502417,Shimmer Finish
P502417,Clean at Sephora
P502417,Matte Finish
P501033,Pressed Powder Formula
P501033,Metallic Finish
P501033,Shimmer Finish
P501033,Matte Finish
P501033,Without Parabens
P501033,Cruelty-Free
P426202,Good for: Volume
P426202,All Hair Types
P426202,Without Sulfates SLS & SLES
P417221,Layerable Scent
P417221,Woody & Earthy Scent
P504169,Unisex/ Genderless Scent
P504169,Layerable Scent
P504169,Warm &Spicy Scent
P501160,Good for: Damage
P501160,Heat Protection
P501160,Without Silicones
P501160,Without Sulfates SLS & SLES
P501160,Cruelty-Free
P439091,Vegan
P439091,Good for: Volume
P439091,Good for: Dryness
P439091,Wavy Hair
P439091,Without Silicones
P467112,Vegan
P467112,Refill Available
P467112,Good for: Dullness/Uneven Texture
P467112,allure 2019 Best of Beauty Award Winner
P467112,Salicylic Acid
P467112,"Best for Oily, Combo, Normal Skin"
P481697,Good for: Dryness
P481697,Hyaluronic Acid
P481697,"Best for Dry, Combo, Normal Skin"
P481697,Hydrating
P481697,Lactic Acid
P481697,Without Silicones
P479497,Cruelty-Free
P479497,Vegan
P407452,Good for: Dullness/Uneven Texture
P407452,Full Coverage
P407452,Natural Finish
P407452,Without Parabens
P407452,Cruelty-Free
P407452,Vegan
P416725,"Best for Dry, Combo, Normal Skin"
P416725,Good for: Dullness/Uneven Texture
P416725,Without Sulfates SLS & SLES
P416725,Without Parabens
P416725,Without Phthalates
P376135,Hyaluronic Acid
P376135,Good for: Loss of firmness
P376135,Good for: Anti-Aging
P376135,Good for: Dryness
P376135,Without Formaldehydes
P376135,"Best for Dry, Combo, Normal Skin"
P469197,Warm &Spicy Scent
P377919,Vegan
P377919,Unisex/ Genderless Scent
P377919,Cream Formula
P377919,Good for: Loss of firmness
P377919,Clean at Sephora
P377919,Good for: Anti-Aging
P503898,Vegan
P503898,Without Mineral Oil
P503898,Without Phthalates
P503898,Without Parabens
P503898,Without Sulfates SLS & SLES
P503898,Cruelty-Free
P434438,Good for: Damage
P434438,Hydrating
P434438,All Hair Types
P434438,Good for: Dryness
P434438,Lengthening
P434438,Increases Shine
P474851,Medium Hold
P474851,Curl-Enhancing
P474851,Good for: Frizz
P474851,Coily Hair
P474851,Good for: Dryness
P474851,Without Sulfates SLS & SLES
P484067,Vegan
P484067,Good for: Redness
P484067,Good for: Loss of firmness
P484067,Clean + Planet Positive
P484067,Good for: Dryness
P484067,"Best for Dry, Combo, Normal Skin"
P504780,Vegan
P504780,Good for: Dullness/Uneven Texture
P504780,Vitamin C
P504780,Clean at Sephora
P504780,Good for: Dark spots
P504780,Cruelty-Free
P456941,Hydrating
P456941,"Best for Oily, Combo, Normal Skin"
P456941,Hyaluronic Acid
P468342,Liquid Formula
P468342,High Shine Finish
P468342,Vegan
P476496,Refill Available
P476496,Hyaluronic Acid
P476496,Good for: Loss of firmness
P476496,Hydrating
P476496,Niacinamide
P476496,Black Owned at Sephora
P474971,Vegan
P474971,Good for: Dullness/Uneven Texture
P474971,Clean at Sephora
P474971,Good for: Acne/Blemishes
P474971,Alcohol Free
P474971,Cruelty-Free
P468684,Vegan
P468684,Plumping
P468684,Clean + Planet Positive
P468684,Hydrating
P468684,Good for: Dryness
P468684,Cruelty-Free
P475061,Good for: Damage
P475061,Vegan
P475061,Good for: Color Care
P475061,Hydrating
P475061,Clean at Sephora
P475061,Good for: Dryness
